web-scraper-order,web-scraper-start-url,Name,Stab Attack,Slash Attack,Crush Attack,Magic Attack,Ranged Attack,Stab Defence,Slash Defence,Crush Defence,Magic Defence,Ranged Defence,Stength,Ranged Stength,Magic Damage,Prayer,Wiki Link,Wiki Link-href
"1536190265-805","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Dharok's helm","0","0","0","-3","-1","+45","+48","+44","-1","+51","0","0","0","0","Dharok's helm","http://oldschoolrunescape.wikia.com/wiki/Dharok%27s_helm"
"1536190265-802","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Deerstalker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Deerstalker","http://oldschoolrunescape.wikia.com/wiki/Deerstalker"
"1536190265-777","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Camel mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Camel mask","http://oldschoolrunescape.wikia.com/wiki/Camel_mask"
"1536190265-960","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mithril med helm","0","0","0","-3","-1","+10","+11","+9","-1","+10","0","0","0","0","Mithril med helm","http://oldschoolrunescape.wikia.com/wiki/Mithril_med_helm"
"1536190265-656","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Achievement diary hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Achievement diary hood","http://oldschoolrunescape.wikia.com/wiki/Achievement_diary_hood"
"1536190265-1134","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Tri-jester hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tri-jester hat","http://oldschoolrunescape.wikia.com/wiki/Tri-jester_hat"
"1536190265-1013","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Purple hat","+0","+0","+0","+3","+0","+0","+0","+0","+3","+0","+0","0","0","+0","Purple hat","http://oldschoolrunescape.wikia.com/wiki/Purple_hat"
"1536190265-1087","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Shayzien house hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shayzien house hood","http://oldschoolrunescape.wikia.com/wiki/Shayzien_house_hood"
"1536190265-1023","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ranging hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ranging hood","http://oldschoolrunescape.wikia.com/wiki/Ranging_hood"
"1536190265-956","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mithril dragon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mithril dragon mask","http://oldschoolrunescape.wikia.com/wiki/Mithril_dragon_mask"
"1536190265-651","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","3rd age mage hat","0","0","0","8","0","0","0","0","8","0","0","0","0","0","3rd age mage hat","http://oldschoolrunescape.wikia.com/wiki/3rd_age_mage_hat"
"1536190265-709","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Banshee mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banshee mask","http://oldschoolrunescape.wikia.com/wiki/Banshee_mask"
"1536190265-932","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Lava dragon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lava dragon mask","http://oldschoolrunescape.wikia.com/wiki/Lava_dragon_mask"
"1536190265-1003","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pirate bandana (white)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pirate bandana (white)","http://oldschoolrunescape.wikia.com/wiki/Pirate_bandana_(white)"
"1536190265-860","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Graceful hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful hood","http://oldschoolrunescape.wikia.com/wiki/Graceful_hood"
"1536190265-811","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Dragon full helm (g)","0","0","0","-6","-2","+45","+48","+41","-1","+46","0","0","0","0","Dragon full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Dragon_full_helm_(g)"
"1536190265-664","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant helm (h5)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant helm (h5)","http://oldschoolrunescape.wikia.com/wiki/Adamant_helm_(h5)"
"1536190265-983","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ogre dragon archer hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogre dragon archer hat","http://oldschoolrunescape.wikia.com/wiki/Ogre_dragon_archer_hat"
"1536190265-865","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Graceful hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful hood","http://oldschoolrunescape.wikia.com/wiki/Graceful_hood"
"1536190265-688","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ancient full helm","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","+1","Ancient full helm","http://oldschoolrunescape.wikia.com/wiki/Ancient_full_helm"
"1536190265-794","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Crafting hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Crafting hood","http://oldschoolrunescape.wikia.com/wiki/Crafting_hood"
"1536190265-776","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bunny ears","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bunny ears","http://oldschoolrunescape.wikia.com/wiki/Bunny_ears"
"1536190265-790","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Corrupted helm","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Corrupted helm","http://oldschoolrunescape.wikia.com/wiki/Corrupted_helm"
"1536190265-1123","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Strength hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Strength hood","http://oldschoolrunescape.wikia.com/wiki/Strength_hood"
"1536190265-846","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Frog mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Frog mask","http://oldschoolrunescape.wikia.com/wiki/Frog_mask"
"1536190265-800","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Death tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Death tiara","http://oldschoolrunescape.wikia.com/wiki/Death_tiara"
"1536190265-735","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black med helm","0","0","0","-3","-1","+9","+10","+8","-1","+9","+0","0","0","+0","Black med helm","http://oldschoolrunescape.wikia.com/wiki/Black_med_helm"
"1536190265-985","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ogre forester hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogre forester hat","http://oldschoolrunescape.wikia.com/wiki/Ogre_forester_hat"
"1536190265-662","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant helm (h3)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant helm (h3)","http://oldschoolrunescape.wikia.com/wiki/Adamant_helm_(h3)"
"1536190265-842","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Forester hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Forester hat","http://oldschoolrunescape.wikia.com/wiki/Forester_hat"
"1536190265-874","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Green headband","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Green headband","http://oldschoolrunescape.wikia.com/wiki/Green_headband"
"1536190265-923","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Justiciar faceguard (beta)","0","0","0","-6","-2","+60","+63","+59","-6","+67","0","0","0","+2","Justiciar faceguard (beta)","http://oldschoolrunescape.wikia.com/wiki/Justiciar_faceguard_(beta)"
"1536190265-850","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gilded med helm","0","0","0","-3","-1","+22","+23","+21","-1","+22","0","0","0","0","Gilded med helm","http://oldschoolrunescape.wikia.com/wiki/Gilded_med_helm"
"1536190265-685","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Air tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Air tiara","http://oldschoolrunescape.wikia.com/wiki/Air_tiara"
"1536190265-968","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Musketeer hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Musketeer hat","http://oldschoolrunescape.wikia.com/wiki/Musketeer_hat"
"1536190265-957","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mithril full helm","0","0","0","-6","-2","+13","+14","+11","-1","+13","0","0","0","0","Mithril full helm","http://oldschoolrunescape.wikia.com/wiki/Mithril_full_helm"
"1536190265-857","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Golden chef's hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Golden chef's hat","http://oldschoolrunescape.wikia.com/wiki/Golden_chef%27s_hat"
"1536190265-1103","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel full helm","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel full helm","http://oldschoolrunescape.wikia.com/wiki/Steel_full_helm"
"1536190265-904","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Imbued guthix max hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Imbued guthix max hood","http://oldschoolrunescape.wikia.com/wiki/Imbued_guthix_max_hood"
"1536190265-739","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black slayer helmet (i)","0","0","0","+3","+3","+30","+32","+27","+10","+30","0","0","0","0","Black slayer helmet (i)","http://oldschoolrunescape.wikia.com/wiki/Black_slayer_helmet_(i)"
"1536190265-1054","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Dragon)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Dragon)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Dragon)"
"1536190265-1047","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune helm (h2)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune helm (h2)","http://oldschoolrunescape.wikia.com/wiki/Rune_helm_(h2)"
"1536190265-1022","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ranger hat","-5","-5","-5","-5","+6","+7","+10","+11","+5","+8","0","0","0","0","Ranger hat","http://oldschoolrunescape.wikia.com/wiki/Ranger_hat"
"1536190265-1137","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Tribal mask (orange)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tribal mask (orange)","http://oldschoolrunescape.wikia.com/wiki/Tribal_mask_(orange)"
"1536190265-1155","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","White boater","0","0","0","0","0","0","0","0","0","0","0","0","0","0","White boater","http://oldschoolrunescape.wikia.com/wiki/White_boater"
"1536190265-1065","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Varrock)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Varrock)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Varrock)"
"1536190265-1098","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Spined helm","-6","-6","-6","-6","+6","+6","+6","+6","+6","0","0","0","0","0","Spined helm","http://oldschoolrunescape.wikia.com/wiki/Spined_helm"
"1536190265-1041","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rogue mask","0","0","0","0","0","+5","+5","+5","+5","+5","0","0","0","0","Rogue mask","http://oldschoolrunescape.wikia.com/wiki/Rogue_mask"
"1536190265-1029","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Red halloween mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red halloween mask","http://oldschoolrunescape.wikia.com/wiki/Red_halloween_mask"
"1536190265-847","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gas mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gas mask","http://oldschoolrunescape.wikia.com/wiki/Gas_mask"
"1536190265-940","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Lovakengj house hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lovakengj house hood","http://oldschoolrunescape.wikia.com/wiki/Lovakengj_house_hood"
"1536190265-675","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Misthalin)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Misthalin)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Misthalin)"
"1536190265-987","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ogre woodsman hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogre woodsman hat","http://oldschoolrunescape.wikia.com/wiki/Ogre_woodsman_hat"
"1536190265-737","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black santa hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black santa hat","http://oldschoolrunescape.wikia.com/wiki/Black_santa_hat"
"1536190265-693","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Arceuus house hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arceuus house hood","http://oldschoolrunescape.wikia.com/wiki/Arceuus_house_hood"
"1536190265-869","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Greater demon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Greater demon mask","http://oldschoolrunescape.wikia.com/wiki/Greater_demon_mask"
"1536190265-927","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Kandarin headgear 4","0","0","0","-3","-1","+10","+11","+9","-1","+10","0","0","0","0","Kandarin headgear 4","http://oldschoolrunescape.wikia.com/wiki/Kandarin_headgear_4"
"1536190265-891","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Hardcore ironman helm","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Hardcore ironman helm","http://oldschoolrunescape.wikia.com/wiki/Hardcore_ironman_helm"
"1536190310-1174","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zamorak full helm","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","+1","Zamorak full helm","http://oldschoolrunescape.wikia.com/wiki/Zamorak_full_helm"
"1536190310-1169","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Xerician hat","0","0","0","+3","0","0","0","0","+3","0","0","0","0","0","Xerician hat","http://oldschoolrunescape.wikia.com/wiki/Xerician_hat"
"1536190310-1164","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Wizard hat","0","0","0","+2","0","0","0","0","+2","0","0","0","0","0","Wizard hat","http://oldschoolrunescape.wikia.com/wiki/Wizard_hat"
"1536190310-1167","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Woolly hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Woolly hat","http://oldschoolrunescape.wikia.com/wiki/Woolly_hat"
"1536190310-1173","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zamorak coif","0","0","0","-1","+7","+4","+7","+10","+4","+8","0","0","0","+1","Zamorak coif","http://oldschoolrunescape.wikia.com/wiki/Zamorak_coif"
"1536190310-1166","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Woodsman hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Woodsman hat","http://oldschoolrunescape.wikia.com/wiki/Woodsman_hat"
"1536190310-1165","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Woodcutting hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Woodcutting hood","http://oldschoolrunescape.wikia.com/wiki/Woodcutting_hood"
"1536190310-1171","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Yellow partyhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yellow partyhat","http://oldschoolrunescape.wikia.com/wiki/Yellow_partyhat"
"1536190310-1168","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Wrath tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wrath tiara","http://oldschoolrunescape.wikia.com/wiki/Wrath_tiara"
"1536190310-1172","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Yeoman hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yeoman hat","http://oldschoolrunescape.wikia.com/wiki/Yeoman_hat"
"1536190310-1177","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zamorak mitre","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Zamorak mitre","http://oldschoolrunescape.wikia.com/wiki/Zamorak_mitre"
"1536190310-1179","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zuriel's hood","0","0","0","8","-2","20","16","22","8","0","0","0","0","0","Zuriel's hood","http://oldschoolrunescape.wikia.com/wiki/Zuriel%27s_hood"
"1536190310-1176","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zamorak max hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zamorak max hood","http://oldschoolrunescape.wikia.com/wiki/Zamorak_max_hood"
"1536190310-1170","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Yellow hat","+0","+0","+0","+3","+0","+0","+0","+0","+3","+0","+0","0","0","+0","Yellow hat","http://oldschoolrunescape.wikia.com/wiki/Yellow_hat"
"1536190310-1162","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","White unicorn mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","White unicorn mask","http://oldschoolrunescape.wikia.com/wiki/White_unicorn_mask"
"1536190310-1178","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zombie mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zombie mask","http://oldschoolrunescape.wikia.com/wiki/Zombie_mask"
"1536190310-1175","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Zamorak halo","0","0","0","0","0","+11","+12","+10","+11","-1","0","0","0","+3","Zamorak halo","http://oldschoolrunescape.wikia.com/wiki/Zamorak_halo"
"1536190310-1163","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table?DPL_count=500&DPL_offset=500","Wise old man's santa hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wise old man's santa hat","http://oldschoolrunescape.wikia.com/wiki/Wise_old_man%27s_santa_hat"

